SalesID,InventoryID,QuantitySold,SalesDate,Price
SAL03330,INV06296,68,2022-01-14,446.33
SAL03331,INV12416,96,2021-10-15,80.65
SAL03332,INV12956,45,2023-09-05,458.88
SAL03333,INV11831,85,2022-10-25,193.07
SAL03334,INV09234,77,2022-05-24,483.71
SAL03335,INV10457,89,2021-01-14,45.73
SAL03336,INV05828,39,2022-06-19,480.61
SAL03337,INV00951,24,2023-02-25,168.48
SAL03338,INV07346,90,2022-04-28,287.23
SAL03339,INV00351,11,2023-07-04,368.88
SAL03340,INV03177,41,2025-03-24,21.76
SAL03341,INV07834,28,2022-07-01,258.93
SAL03342,INV08942,36,2022-11-07,310.44
SAL03343,INV13155,10,2022-09-11,244.89
SAL03344,INV05344,13,2024-04-07,181.45
SAL03345,INV00296,42,2025-01-20,93.62
SAL03346,INV05825,83,2024-03-19,151.16
SAL03347,INV05522,2,2021-01-24,148.59
SAL03348,INV08878,60,2022-06-20,116.86
SAL03349,INV13585,15,2024-08-31,173.59
SAL03350,INV04504,35,2023-01-07,453.59
SAL03351,INV09540,17,2024-11-19,267.81
SAL03352,INV04567,12,2022-04-29,422.54
SAL03353,INV01051,17,2021-05-08,215.54
SAL03354,INV00359,59,2024-09-29,481.7
SAL03355,INV00533,11,2021-08-31,321.75
SAL03356,INV00239,30,2023-08-12,332.01
SAL03357,INV11263,41,2022-09-21,151.45
SAL03358,INV01839,32,2021-11-24,323.56
SAL03359,INV05020,13,2023-04-11,43.61
SAL03360,INV12177,84,2024-11-06,167.94
SAL03361,INV08522,80,2023-10-27,188.32
SAL03362,INV02442,87,2025-12-24,314.17
SAL03363,INV05183,65,2024-12-11,302.6
SAL03364,INV10099,71,2025-04-26,186.8
SAL03365,INV14633,64,2022-09-29,181.1
SAL03366,INV13635,80,2024-11-14,407.54
SAL03367,INV03045,68,2021-08-29,117.86
SAL03368,INV05471,43,2024-08-01,213.95
SAL03369,INV13256,32,2022-08-28,236.77
SAL03370,INV01324,5,2023-01-23,406.72
SAL03371,INV08386,66,2024-06-12,389.08
SAL03372,INV12811,80,2022-03-29,427.15
SAL03373,INV14995,95,2022-03-25,148.92
SAL03374,INV08724,72,2021-10-01,458.01
SAL03375,INV02271,11,2023-09-07,344.55
SAL03376,INV10610,89,2021-11-10,366.69
SAL03377,INV11535,29,2023-07-21,177.59
SAL03378,INV02162,69,2025-03-12,94.98
SAL03379,INV04853,18,2024-05-25,295.91
SAL03380,INV06003,51,2023-02-05,362.06
SAL03381,INV08079,3,2023-05-02,277.83
SAL03382,INV12941,31,2024-12-08,243.7
SAL03383,INV11477,65,2024-01-30,313.98
SAL03384,INV13569,7,2023-08-23,481.45
SAL03385,INV04734,1,2025-04-01,136.59
SAL03386,INV02189,36,2024-01-06,63.28
SAL03387,INV01275,29,2025-07-01,361.55
SAL03388,INV12040,23,2024-09-22,70.59
SAL03389,INV04149,95,2025-08-18,347.75
SAL03390,INV10177,9,2022-03-24,178.34
SAL03391,INV12683,27,2025-04-10,457.12
SAL03392,INV01645,97,2022-05-22,159.58
SAL03393,INV05962,30,2024-10-25,34.94
SAL03394,INV01857,43,2025-03-26,249.28
SAL03395,INV05223,80,2024-05-05,397.67
SAL03396,INV14116,91,2025-11-24,198.39
SAL03397,INV01175,85,2025-06-01,432.54
SAL03398,INV01426,48,2021-06-17,491.88
SAL03399,INV03400,17,2023-12-13,178.56
SAL03400,INV09700,42,2023-07-04,103.89
SAL03401,INV14727,62,2023-12-18,418.75
SAL03402,INV10053,32,2024-12-12,306.86
SAL03403,INV02573,39,2023-01-11,58.23
SAL03404,INV09161,45,2021-06-09,261.32
SAL03405,INV02387,60,2024-03-01,331.73
SAL03406,INV10609,85,2021-08-18,75.16
SAL03407,INV01301,15,2021-05-07,136.99
SAL03408,INV13311,50,2025-08-25,253.29
SAL03409,INV14657,95,2024-01-27,293.99
SAL03410,INV11687,82,2023-11-02,146.27
SAL03411,INV04159,8,2022-02-19,145.86
SAL03412,INV02609,57,2024-03-18,170.43
SAL03413,INV10777,65,2024-01-05,241.55
SAL03414,INV00485,31,2021-11-03,358.04
SAL03415,INV01572,88,2021-12-03,405.53
SAL03416,INV11849,76,2022-11-03,103.83
SAL03417,INV12413,66,2025-10-16,374.93
SAL03418,INV13752,75,2023-12-02,244.55
SAL03419,INV08569,80,2023-06-24,273.64
SAL03420,INV00111,39,2021-08-27,268.01
SAL03421,INV04906,20,2024-10-25,200.11
SAL03422,INV11736,72,2022-02-25,456.77
SAL03423,INV10706,56,2025-01-08,213.92
SAL03424,INV14400,43,2024-04-09,438.29
SAL03425,INV10070,27,2023-09-29,336.03
SAL03426,INV07374,31,2021-07-06,177.27
SAL03427,INV14012,55,2023-11-12,210.67
SAL03428,INV09529,96,2023-07-02,162.18
SAL03429,INV11079,91,2025-07-15,44.3
SAL03430,INV12060,44,2021-04-24,152.99
SAL03431,INV09199,85,2023-07-18,191.89
SAL03432,INV08979,64,2021-09-28,256.34
SAL03433,INV13055,63,2023-11-18,392.5
SAL03434,INV12402,9,2023-05-01,467.63
SAL03435,INV06017,34,2023-07-25,396.61
SAL03436,INV09911,31,2024-02-29,37.06
SAL03437,INV03569,99,2021-04-29,122.18
SAL03438,INV05752,90,2024-02-19,496.42
SAL03439,INV01335,19,2023-08-05,71.77
SAL03440,INV11347,8,2024-10-09,366.03
SAL03441,INV08985,51,2025-07-11,114.01
SAL03442,INV07607,67,2022-09-24,199.77
SAL03443,INV12603,90,2025-01-21,126.2
SAL03444,INV13071,87,2021-02-14,318.59
SAL03445,INV07287,73,2023-03-22,386.7
SAL03446,INV13757,85,2022-06-06,470.12
SAL03447,INV12105,57,2025-07-31,402.88
SAL03448,INV14225,20,2021-01-07,445.63
SAL03449,INV14121,69,2025-03-08,279.75
SAL03450,INV07440,62,2022-03-23,291.39
SAL03451,INV09322,84,2024-03-30,409.68
SAL03452,INV02905,39,2021-05-30,481.94
SAL03453,INV02139,8,2021-04-03,125.27
SAL03454,INV06135,89,2023-05-18,161.96
SAL03455,INV04943,14,2022-12-07,162.65
SAL03456,INV14997,16,2024-12-05,382.93
SAL03457,INV07908,92,2021-05-11,458.72
SAL03458,INV09085,22,2024-01-14,109.58
SAL03459,INV13984,48,2021-05-04,162.66
SAL03460,INV07599,24,2021-05-22,52.25
SAL03461,INV04515,19,2023-08-25,127.26
SAL03462,INV07170,71,2021-03-06,402.79
SAL03463,INV08531,40,2022-08-11,375.41
SAL03464,INV08513,20,2023-04-18,92.53
SAL03465,INV04516,51,2022-01-04,231.33
SAL03466,INV03626,61,2025-04-24,159.85
SAL03467,INV05886,73,2021-10-05,134.71
SAL03468,INV14059,62,2025-04-18,368.97
SAL03469,INV03027,17,2024-08-06,46.6
SAL03470,INV03190,78,2025-02-02,346.86
SAL03471,INV06202,66,2024-08-15,196.39
SAL03472,INV01854,86,2023-05-11,359.35
SAL03473,INV03236,46,2023-02-06,307.0
SAL03474,INV09416,67,2025-12-31,31.86
SAL03475,INV13712,63,2023-02-23,257.61
SAL03476,INV10826,24,2023-07-08,489.25
SAL03477,INV00958,98,2025-11-16,365.79
SAL03478,INV12444,23,2023-02-13,425.89
SAL03479,INV12134,90,2023-02-09,253.41
SAL03480,INV04767,35,2021-06-14,117.9
SAL03481,INV04042,66,2024-10-30,367.42
SAL03482,INV08477,33,2024-09-17,66.14
SAL03483,INV08720,24,2025-11-27,143.38
SAL03484,INV10412,15,2024-01-10,446.69
SAL03485,INV08221,69,2021-09-30,11.34
SAL03486,INV07318,74,2024-08-31,278.97
SAL03487,INV00927,46,2025-10-28,352.75
SAL03488,INV06030,57,2022-12-14,447.97
SAL03489,INV01451,92,2021-08-31,396.97
SAL03490,INV03781,6,2022-01-01,378.35
SAL03491,INV12750,81,2024-01-06,248.01
SAL03492,INV13240,90,2023-03-16,420.76
SAL03493,INV08761,28,2023-12-20,41.51
SAL03494,INV03404,25,2021-09-18,82.7
SAL03495,INV09664,20,2025-01-30,250.57
SAL03496,INV13162,75,2022-04-02,65.28
SAL03497,INV02290,64,2025-09-06,474.62
SAL03498,INV10101,6,2021-01-08,249.97
SAL03499,INV11400,54,2025-03-29,317.26
SAL03500,INV10997,49,2021-02-16,394.06
SAL03501,INV03685,8,2022-09-04,44.25
SAL03502,INV14186,1,2023-08-07,148.41
SAL03503,INV10522,75,2024-10-11,215.79
SAL03504,INV12113,51,2025-01-12,452.68
SAL03505,INV03522,89,2024-01-21,411.46
SAL03506,INV06531,23,2023-05-19,420.06
SAL03507,INV12463,1,2023-12-26,233.33
SAL03508,INV13602,12,2023-02-16,277.25
SAL03509,INV12249,51,2025-08-14,195.93
SAL03510,INV10803,47,2022-04-16,313.19
SAL03511,INV03042,82,2022-05-22,443.96
SAL03512,INV04985,84,2023-08-02,456.56
SAL03513,INV14567,60,2022-12-10,340.1
SAL03514,INV06405,58,2021-11-14,141.01
SAL03515,INV14770,99,2022-07-19,133.2
SAL03516,INV14549,52,2022-01-22,68.66
SAL03517,INV01629,42,2025-11-28,112.21
SAL03518,INV14192,78,2025-01-24,232.83
SAL03519,INV07583,41,2025-04-17,307.24
SAL03520,INV04657,23,2021-08-20,368.94
SAL03521,INV00691,93,2021-03-07,326.31
SAL03522,INV08117,34,2025-07-16,60.84
SAL03523,INV08258,52,2024-09-14,52.42
SAL03524,INV08722,62,2023-05-09,282.43
SAL03525,INV10224,32,2024-06-13,420.78
SAL03526,INV05963,92,2025-04-18,387.97
SAL03527,INV09750,44,2025-12-15,486.79
SAL03528,INV02564,65,2025-12-26,13.17
SAL03529,INV01817,6,2021-02-02,343.26
SAL03530,INV05158,82,2022-05-08,121.49
SAL03531,INV02362,38,2022-02-27,420.64
SAL03532,INV14452,75,2021-05-18,418.19
SAL03533,INV09224,28,2021-07-26,141.15
SAL03534,INV09897,87,2024-05-01,481.8
SAL03535,INV07129,59,2021-03-10,244.74
SAL03536,INV01198,95,2023-07-04,275.59
SAL03537,INV03398,73,2024-05-09,34.74
SAL03538,INV13070,25,2024-10-08,151.52
SAL03539,INV04089,29,2024-12-11,28.54
SAL03540,INV14199,15,2025-11-22,217.4
SAL03541,INV08959,3,2021-04-10,388.61
SAL03542,INV12317,44,2022-05-17,217.39
SAL03543,INV13966,89,2025-02-25,311.47
SAL03544,INV12276,83,2021-04-01,428.87
SAL03545,INV12489,41,2023-04-04,162.58
SAL03546,INV07928,56,2023-06-18,101.14
SAL03547,INV09002,96,2022-04-25,44.51
SAL03548,INV13457,16,2024-01-11,363.57
SAL03549,INV09400,78,2022-03-21,58.18
SAL03550,INV04101,37,2025-03-25,84.58
SAL03551,INV10642,65,2025-11-04,160.63
SAL03552,INV12497,13,2025-05-09,342.08
SAL03553,INV14966,80,2021-04-26,357.44
SAL03554,INV00300,48,2021-10-14,134.63
SAL03555,INV05759,24,2023-10-29,134.47
SAL03556,INV01460,29,2022-08-16,382.82
SAL03557,INV06103,63,2022-04-25,43.27
SAL03558,INV10274,88,2025-07-29,116.82
SAL03559,INV00867,61,2025-02-07,383.38
SAL03560,INV02627,90,2024-03-25,150.94
SAL03561,INV07784,26,2022-10-16,62.59
SAL03562,INV03149,35,2024-03-28,36.93
SAL03563,INV04196,61,2024-05-09,82.67
SAL03564,INV12382,82,2025-05-02,268.65
SAL03565,INV01825,33,2024-10-09,431.46
SAL03566,INV04450,73,2025-08-04,298.19
SAL03567,INV12732,74,2022-10-19,318.97
SAL03568,INV07458,62,2022-05-01,218.05
SAL03569,INV13989,54,2022-09-11,97.54
SAL03570,INV06161,80,2025-11-30,431.84
SAL03571,INV06158,27,2021-10-21,341.03
SAL03572,INV01412,38,2024-09-14,101.84
SAL03573,INV03009,96,2023-12-04,448.52
SAL03574,INV09524,13,2022-03-29,437.17
SAL03575,INV06301,70,2023-04-27,258.29
SAL03576,INV11123,38,2022-09-08,178.26
SAL03577,INV01349,63,2022-07-18,421.13
SAL03578,INV01403,36,2021-05-05,301.7
SAL03579,INV07882,91,2024-02-15,229.58
SAL03580,INV05017,43,2024-04-26,242.16
SAL03581,INV03812,5,2025-12-07,477.82
SAL03582,INV08492,58,2025-02-14,471.11
SAL03583,INV07348,38,2021-12-25,37.97
SAL03584,INV02321,50,2024-07-06,451.92
SAL03585,INV05976,6,2024-10-22,385.54
SAL03586,INV06949,39,2023-05-25,265.71
SAL03587,INV07037,67,2024-02-13,410.96
SAL03588,INV11951,11,2023-10-13,157.38
SAL03589,INV02115,40,2021-04-07,463.82
SAL03590,INV05196,36,2022-12-07,405.56
SAL03591,INV14816,69,2024-08-10,24.06
SAL03592,INV13361,57,2024-10-06,263.7
SAL03593,INV11898,27,2023-02-20,297.32
SAL03594,INV08491,55,2025-05-29,490.25
SAL03595,INV07177,95,2023-12-11,124.95
SAL03596,INV09702,63,2022-10-15,438.95
SAL03597,INV08891,79,2024-11-27,173.84
SAL03598,INV03071,32,2023-05-03,250.76
SAL03599,INV05496,10,2023-04-17,306.21
SAL03600,INV10535,25,2021-11-02,168.39
SAL03601,INV12582,7,2022-09-07,101.75
SAL03602,INV03743,22,2023-02-10,332.57
SAL03603,INV09338,89,2022-01-12,397.77
SAL03604,INV13252,33,2025-03-26,64.42
SAL03605,INV01492,9,2024-01-07,466.69
SAL03606,INV11096,15,2023-08-28,293.99
SAL03607,INV02951,91,2022-05-09,166.88
SAL03608,INV08180,36,2025-10-06,304.28
SAL03609,INV12550,9,2022-04-07,204.2
SAL03610,INV12566,51,2022-09-08,46.77
SAL03611,INV01539,14,2025-10-23,441.56
SAL03612,INV09377,70,2024-12-20,454.75
SAL03613,INV11986,41,2021-10-23,229.61
SAL03614,INV14695,90,2025-07-09,369.35
SAL03615,INV11084,75,2023-08-07,27.18
SAL03616,INV13832,71,2021-04-29,70.27
SAL03617,INV08233,8,2024-02-26,387.19
SAL03618,INV12749,5,2023-04-26,140.25
SAL03619,INV01380,1,2023-05-04,310.34
SAL03620,INV07534,24,2024-02-16,425.53
SAL03621,INV09507,60,2023-12-22,158.5
SAL03622,INV03367,80,2021-10-02,123.11
SAL03623,INV10147,72,2023-03-07,152.78
SAL03624,INV14462,54,2022-05-13,274.99
SAL03625,INV00640,35,2022-06-07,332.26
SAL03626,INV01446,66,2022-02-21,354.5
SAL03627,INV06985,35,2022-11-08,358.1
SAL03628,INV14135,53,2024-08-17,261.67
SAL03629,INV14761,13,2021-06-11,152.86
SAL03630,INV11598,29,2023-07-11,233.41
SAL03631,INV06219,51,2025-10-01,326.56
SAL03632,INV02218,53,2023-01-30,90.26
SAL03633,INV03894,46,2021-07-09,40.72
SAL03634,INV10609,30,2024-01-02,194.23
SAL03635,INV08417,31,2025-01-23,159.25
SAL03636,INV10255,6,2025-08-26,246.96
SAL03637,INV06062,43,2022-01-26,397.59
SAL03638,INV11807,97,2021-04-16,34.83
SAL03639,INV12447,83,2022-07-04,157.61
SAL03640,INV03607,16,2023-02-12,287.52
SAL03641,INV10767,43,2024-10-11,274.79
SAL03642,INV13898,78,2024-05-23,404.18
SAL03643,INV07019,46,2024-05-19,478.06
SAL03644,INV02051,45,2021-03-22,460.28
SAL03645,INV12545,36,2025-11-25,63.63
SAL03646,INV03385,49,2021-05-30,496.6
SAL03647,INV03887,90,2022-01-21,179.6
SAL03648,INV01916,76,2025-07-06,74.53
SAL03649,INV02204,38,2025-04-09,441.08
SAL03650,INV03163,99,2024-04-18,278.21
SAL03651,INV08666,94,2025-01-23,351.66
SAL03652,INV00802,10,2024-10-07,92.35
SAL03653,INV11037,65,2024-02-19,226.73
SAL03654,INV07931,4,2022-03-21,34.05
SAL03655,INV14727,96,2023-09-09,412.34
SAL03656,INV05729,6,2022-03-04,419.25
SAL03657,INV13267,93,2025-11-16,303.03
SAL03658,INV12008,47,2022-11-13,391.98
SAL03659,INV10775,7,2022-09-13,71.89
SAL03660,INV11349,76,2021-02-01,138.86
SAL03661,INV09472,71,2022-03-10,434.3
SAL03662,INV07368,66,2022-01-25,423.4
SAL03663,INV04357,33,2025-02-27,216.58
SAL03664,INV05129,28,2021-08-29,424.5
SAL03665,INV03107,85,2025-03-10,371.4
SAL03666,INV11713,63,2025-03-25,340.12
SAL03667,INV04754,34,2023-09-08,77.95
SAL03668,INV13693,13,2022-05-12,197.24
SAL03669,INV04677,58,2024-11-25,448.22
SAL03670,INV09253,92,2024-05-22,264.08
SAL03671,INV07224,27,2024-12-12,428.84
SAL03672,INV09265,55,2022-02-23,315.74
SAL03673,INV14431,54,2023-03-24,461.41
SAL03674,INV10017,21,2022-05-06,212.4
SAL03675,INV12191,42,2024-02-05,305.7
SAL03676,INV13794,67,2022-10-21,59.59
SAL03677,INV04504,36,2025-05-08,97.89
SAL03678,INV11377,85,2022-08-03,45.68
SAL03679,INV13254,28,2023-02-19,174.34
SAL03680,INV03353,39,2023-08-13,455.73
SAL03681,INV12228,85,2023-12-29,51.85
SAL03682,INV03101,54,2024-08-21,111.43
SAL03683,INV12847,44,2023-01-06,68.55
SAL03684,INV02568,22,2022-09-24,38.78
SAL03685,INV07307,39,2022-06-20,66.93
SAL03686,INV11740,29,2023-01-07,268.65
SAL03687,INV06821,73,2023-11-17,230.66
SAL03688,INV12670,76,2025-12-13,31.22
SAL03689,INV01483,35,2023-10-16,38.86
SAL03690,INV03902,63,2023-08-13,281.55
SAL03691,INV13465,50,2021-07-21,214.56
SAL03692,INV12883,87,2025-07-03,173.83
SAL03693,INV07288,61,2025-01-19,214.17
SAL03694,INV09663,93,2023-08-20,404.65
SAL03695,INV09674,54,2025-04-09,315.28
SAL03696,INV12287,50,2025-09-16,455.03
SAL03697,INV12723,97,2022-10-18,286.61
SAL03698,INV11555,18,2022-02-21,340.64
SAL03699,INV11218,41,2023-01-30,86.46
SAL03700,INV04387,44,2022-10-03,260.4
SAL03701,INV06078,6,2023-04-28,138.51
SAL03702,INV02623,71,2021-04-04,426.99
SAL03703,INV10739,57,2024-02-27,102.15
SAL03704,INV06373,33,2025-11-05,182.52
SAL03705,INV00899,19,2022-03-30,261.32
SAL03706,INV11066,18,2025-02-27,481.67
SAL03707,INV08562,78,2021-10-26,156.0
SAL03708,INV06566,63,2021-02-03,376.52
SAL03709,INV06966,96,2022-06-19,348.28
SAL03710,INV03320,43,2024-02-08,109.62
SAL03711,INV13423,56,2024-04-11,307.56
SAL03712,INV14378,22,2024-04-01,115.05
SAL03713,INV09439,58,2025-01-14,267.74
SAL03714,INV05109,9,2023-05-06,425.06
SAL03715,INV13865,33,2022-08-28,128.4
SAL03716,INV05994,22,2021-11-09,363.66
SAL03717,INV10950,85,2022-02-06,46.3
SAL03718,INV04370,30,2022-11-07,251.63
SAL03719,INV14745,18,2022-04-17,248.1
SAL03720,INV00797,15,2023-02-17,111.55
SAL03721,INV04129,20,2024-03-12,123.9
SAL03722,INV07890,20,2025-09-03,233.72
SAL03723,INV09538,60,2022-05-19,392.21
SAL03724,INV12149,21,2023-10-20,480.99
SAL03725,INV10705,86,2024-02-02,413.93
SAL03726,INV14069,37,2024-09-02,127.63
SAL03727,INV10747,76,2024-11-03,299.8
SAL03728,INV09326,54,2022-11-23,100.53
SAL03729,INV05778,98,2022-06-12,327.73
SAL03730,INV02939,90,2025-04-13,326.72
SAL03731,INV02708,89,2025-08-10,88.95
SAL03732,INV07284,38,2023-09-28,139.81
SAL03733,INV06273,46,2025-01-21,36.3
SAL03734,INV07655,9,2024-08-07,167.4
SAL03735,INV00162,90,2025-02-23,41.06
SAL03736,INV00719,42,2023-10-02,311.76
SAL03737,INV08316,93,2023-08-02,251.85
SAL03738,INV07551,42,2021-12-11,104.56
SAL03739,INV12810,80,2025-02-09,280.58
SAL03740,INV04390,42,2025-06-17,25.57
SAL03741,INV12012,34,2022-12-23,180.63
SAL03742,INV13848,91,2021-12-13,262.19
SAL03743,INV08301,73,2021-10-14,437.12
SAL03744,INV13968,77,2025-01-15,23.81
SAL03745,INV04955,98,2024-01-25,351.28
SAL03746,INV12944,64,2023-09-28,44.46
SAL03747,INV14048,19,2022-01-12,181.57
SAL03748,INV12989,42,2025-12-27,415.49
SAL03749,INV11238,64,2024-01-16,250.35
SAL03750,INV09695,49,2024-08-07,223.52
SAL03751,INV11328,53,2021-05-01,323.87
SAL03752,INV02274,84,2023-12-10,182.18
SAL03753,INV12795,30,2021-03-11,270.58
SAL03754,INV09297,65,2025-09-15,312.75
SAL03755,INV06944,82,2025-10-01,337.2
SAL03756,INV10096,76,2021-06-02,398.53
SAL03757,INV05482,59,2025-08-03,499.17
SAL03758,INV13116,53,2024-09-30,92.97
SAL03759,INV06837,57,2021-04-10,306.78
SAL03760,INV06954,94,2025-04-15,174.09
SAL03761,INV04991,98,2021-01-14,176.08
SAL03762,INV06837,93,2023-04-25,265.29
SAL03763,INV08119,12,2021-10-09,463.99
SAL03764,INV02932,92,2025-09-22,258.49
SAL03765,INV01872,56,2024-07-15,51.75
SAL03766,INV06101,48,2022-04-19,409.23
SAL03767,INV02597,40,2021-05-20,464.72
SAL03768,INV10491,44,2024-12-19,125.59
SAL03769,INV08445,64,2021-11-06,306.79
SAL03770,INV01133,49,2021-01-19,328.55
SAL03771,INV10788,86,2022-03-24,369.23
SAL03772,INV06654,54,2023-11-02,118.15
SAL03773,INV00224,1,2023-07-23,100.22
SAL03774,INV09134,3,2023-02-04,44.66
SAL03775,INV13541,3,2021-05-04,62.67
SAL03776,INV09259,13,2024-06-19,373.45
SAL03777,INV14643,39,2024-07-30,368.21
SAL03778,INV07447,25,2024-09-27,276.67
SAL03779,INV06087,21,2024-06-16,343.82
SAL03780,INV04752,61,2023-09-17,366.27
SAL03781,INV02113,47,2024-09-12,345.6
SAL03782,INV11512,50,2023-09-27,342.12
SAL03783,INV03867,85,2021-02-02,58.98
SAL03784,INV11467,28,2021-01-14,284.22
SAL03785,INV05148,78,2023-12-26,497.96
SAL03786,INV04533,24,2024-02-04,414.03
SAL03787,INV10994,8,2023-04-23,233.91
SAL03788,INV00735,23,2021-01-25,204.79
SAL03789,INV08188,29,2021-02-04,316.69
SAL03790,INV01774,58,2023-12-21,68.59
SAL03791,INV11987,21,2025-01-19,231.82
SAL03792,INV01360,81,2022-07-17,107.49
SAL03793,INV02381,86,2024-01-03,414.04
SAL03794,INV04404,25,2022-08-11,339.84
SAL03795,INV00515,78,2021-02-05,326.57
SAL03796,INV11411,13,2023-10-26,264.73
SAL03797,INV00692,37,2025-07-24,109.89
SAL03798,INV00672,18,2024-11-30,57.51
SAL03799,INV07792,94,2024-10-12,208.49
SAL03800,INV03955,4,2023-06-01,398.8
SAL03801,INV13064,64,2025-07-10,282.41
SAL03802,INV01592,37,2022-01-03,98.52
SAL03803,INV11369,55,2021-08-08,478.79
SAL03804,INV03493,15,2021-07-17,407.16
SAL03805,INV13970,82,2023-12-10,106.64
SAL03806,INV04506,83,2021-11-01,393.79
SAL03807,INV04882,7,2022-05-09,154.17
SAL03808,INV05955,16,2022-01-29,138.59
SAL03809,INV14673,24,2024-06-23,384.32
SAL03810,INV11497,94,2023-12-15,200.07
SAL03811,INV00543,15,2022-06-01,37.28
SAL03812,INV06092,43,2025-07-28,31.97
SAL03813,INV13232,18,2022-12-27,378.76
SAL03814,INV03849,95,2022-07-02,494.25
SAL03815,INV07073,44,2025-06-17,182.04
SAL03816,INV04965,46,2023-03-24,289.68
SAL03817,INV11491,33,2021-06-11,25.52
SAL03818,INV00751,25,2023-02-04,166.18
SAL03819,INV04169,36,2023-04-12,32.95
SAL03820,INV09831,43,2023-07-30,369.23
SAL03821,INV11526,66,2024-03-03,254.39
SAL03822,INV03215,85,2022-05-14,45.75
SAL03823,INV14049,80,2024-11-28,237.31
SAL03824,INV01901,98,2022-04-08,423.86
SAL03825,INV07542,8,2022-09-07,18.6
SAL03826,INV11613,27,2024-11-01,150.36
SAL03827,INV13317,38,2025-08-23,183.47
SAL03828,INV05792,71,2025-10-03,36.17
SAL03829,INV02450,25,2021-06-15,450.36
SAL03830,INV09484,5,2024-08-31,360.15
SAL03831,INV00440,58,2025-10-24,348.98
SAL03832,INV14971,67,2024-08-23,33.68
SAL03833,INV08004,52,2025-04-05,11.3
SAL03834,INV09156,61,2021-03-06,240.57
SAL03835,INV10022,15,2021-07-11,155.76
SAL03836,INV07415,59,2023-04-11,359.01
SAL03837,INV11230,30,2023-02-16,73.97
SAL03838,INV08280,65,2023-02-12,392.49
SAL03839,INV00050,27,2024-02-06,205.83
SAL03840,INV08225,31,2023-09-02,85.53
SAL03841,INV08690,98,2021-04-25,165.07
SAL03842,INV12394,15,2024-07-28,159.98
SAL03843,INV11478,33,2021-01-20,392.7
SAL03844,INV07694,56,2024-12-10,103.34
SAL03845,INV06927,23,2021-12-17,150.11
SAL03846,INV10437,69,2021-06-19,353.79
SAL03847,INV13269,80,2023-10-21,70.29
SAL03848,INV05245,43,2025-09-28,30.59
SAL03849,INV06520,10,2023-06-08,299.0
SAL03850,INV11981,39,2024-08-13,274.87
SAL03851,INV02756,73,2025-05-26,383.73
SAL03852,INV07639,11,2022-11-10,334.38
SAL03853,INV13054,17,2024-03-04,166.6
SAL03854,INV02716,98,2025-10-24,260.86
SAL03855,INV01103,68,2021-07-15,236.73
SAL03856,INV08923,54,2023-12-18,314.32
SAL03857,INV05445,66,2021-03-29,285.28
SAL03858,INV10704,70,2022-04-16,459.73
SAL03859,INV13148,21,2022-03-09,323.64
SAL03860,INV07602,62,2025-11-13,228.68
SAL03861,INV03055,67,2024-11-18,362.52
SAL03862,INV10237,99,2025-12-23,128.39
SAL03863,INV12704,98,2024-03-06,463.35
SAL03864,INV13214,99,2023-09-01,109.41
SAL03865,INV00478,73,2022-07-10,142.41
SAL03866,INV00205,21,2021-04-06,105.6
SAL03867,INV14126,39,2021-06-02,388.91
SAL03868,INV10257,86,2024-11-02,226.14
SAL03869,INV08554,82,2022-07-29,266.31
SAL03870,INV03484,3,2024-01-18,138.57
SAL03871,INV00978,63,2024-02-29,342.32
SAL03872,INV11262,1,2024-09-09,321.32
SAL03873,INV12722,23,2021-03-09,87.94
SAL03874,INV06011,71,2022-01-03,37.71
SAL03875,INV05943,96,2025-10-08,32.89
SAL03876,INV14977,14,2022-10-07,402.33
SAL03877,INV08509,81,2021-02-02,262.72
SAL03878,INV13277,27,2022-03-01,333.58
SAL03879,INV00580,47,2024-04-17,222.89
SAL03880,INV07765,36,2021-10-23,57.81
SAL03881,INV12911,94,2025-03-21,66.85
SAL03882,INV06311,58,2025-08-08,240.9
