InventoryID,SupplyID,QuantityAvailable,InventoryDate
INV04543,SUP05281,300,2021-02-03
INV04544,SUP07850,120,2021-09-12
INV04545,SUP15573,395,2025-10-23
INV04546,SUP12011,277,2021-11-20
INV04547,SUP05623,323,2023-06-23
INV04548,SUP06360,12,2023-07-24
INV04549,SUP15890,109,2021-01-02
INV04550,SUP12420,123,2023-05-27
INV04551,SUP10264,331,2022-02-19
INV04552,SUP09525,262,2024-11-11
INV04553,SUP13844,386,2021-09-28
INV04554,SUP05702,348,2025-12-12
INV04555,SUP05215,162,2024-08-24
INV04556,SUP18342,220,2022-09-11
INV04557,SUP04451,116,2021-11-22
INV04558,SUP01968,194,2025-11-26
INV04559,SUP19429,84,2025-12-01
INV04560,SUP18676,395,2022-07-16
INV04561,SUP11794,154,2021-07-11
INV04562,SUP07460,100,2024-09-02
INV04563,SUP16594,191,2023-01-09
INV04564,SUP09226,241,2022-05-28
INV04565,SUP09595,270,2021-06-18
INV04566,SUP05697,223,2023-02-01
INV04567,SUP10874,58,2024-09-22
INV04568,SUP01461,100,2024-08-21
INV04569,SUP02137,47,2021-12-05
INV04570,SUP08139,320,2021-04-17
INV04571,SUP03141,33,2023-03-23
INV04572,SUP18425,98,2024-07-05
INV04573,SUP05693,173,2022-09-18
INV04574,SUP04135,206,2025-01-26
INV04575,SUP14397,315,2024-12-03
INV04576,SUP14803,109,2025-03-27
INV04577,SUP10804,323,2022-04-25
INV04578,SUP18558,31,2023-05-30
INV04579,SUP18428,277,2024-09-04
INV04580,SUP04796,110,2021-07-06
INV04581,SUP01271,277,2024-12-12
INV04582,SUP01070,283,2021-07-14
INV04583,SUP01116,216,2021-01-03
INV04584,SUP16521,366,2022-03-14
INV04585,SUP06489,182,2023-09-04
INV04586,SUP05169,156,2021-06-09
INV04587,SUP09827,303,2021-09-29
INV04588,SUP05379,335,2024-04-30
INV04589,SUP13753,279,2022-04-09
INV04590,SUP14071,178,2023-11-30
INV04591,SUP19406,272,2024-10-24
INV04592,SUP19271,270,2023-07-01
INV04593,SUP06515,350,2021-01-20
INV04594,SUP16030,137,2021-01-17
INV04595,SUP06752,281,2024-11-25
INV04596,SUP15996,50,2022-12-05
INV04597,SUP09347,299,2025-08-01
INV04598,SUP14312,127,2021-09-04
INV04599,SUP10632,139,2025-10-28
INV04600,SUP15710,389,2023-05-15
INV04601,SUP11006,115,2024-11-22
INV04602,SUP17577,269,2021-09-28
INV04603,SUP15199,258,2023-09-06
INV04604,SUP08607,105,2021-05-26
INV04605,SUP02505,320,2022-04-14
INV04606,SUP04357,144,2023-02-24
INV04607,SUP13262,375,2021-07-02
INV04608,SUP16750,235,2025-02-05
INV04609,SUP17091,124,2025-07-09
INV04610,SUP14793,235,2021-07-29
INV04611,SUP01608,119,2021-07-31
INV04612,SUP12218,191,2022-10-04
INV04613,SUP11491,391,2023-01-23
INV04614,SUP14673,148,2025-12-10
INV04615,SUP18531,241,2022-09-05
INV04616,SUP15576,22,2021-10-08
INV04617,SUP00031,12,2023-02-23
INV04618,SUP08790,285,2025-05-04
INV04619,SUP01965,386,2025-07-24
INV04620,SUP12132,337,2025-03-23
INV04621,SUP17352,383,2025-11-26
INV04622,SUP11395,220,2021-09-30
INV04623,SUP14804,197,2024-08-06
INV04624,SUP10483,351,2024-10-18
INV04625,SUP05542,384,2021-10-20
INV04626,SUP15439,42,2021-05-21
INV04627,SUP01104,73,2023-12-23
INV04628,SUP10383,108,2024-02-28
INV04629,SUP09373,49,2021-01-18
INV04630,SUP11028,19,2024-06-03
INV04631,SUP10787,123,2024-08-24
INV04632,SUP08557,122,2021-12-03
INV04633,SUP00224,333,2023-06-21
INV04634,SUP18427,199,2022-12-21
INV04635,SUP01754,124,2025-01-19
INV04636,SUP16621,138,2022-03-13
INV04637,SUP09443,355,2024-07-10
INV04638,SUP06584,334,2025-03-13
INV04639,SUP19273,40,2021-11-07
INV04640,SUP00870,194,2023-04-24
INV04641,SUP11997,210,2024-06-15
INV04642,SUP11848,188,2024-11-07
INV04643,SUP19449,280,2023-06-26
INV04644,SUP00131,34,2025-10-28
INV04645,SUP03914,355,2022-03-21
INV04646,SUP10130,197,2021-06-27
INV04647,SUP18743,339,2021-07-25
INV04648,SUP13895,121,2021-10-14
INV04649,SUP01765,159,2025-03-22
INV04650,SUP00370,263,2021-09-10
INV04651,SUP06992,294,2024-04-22
INV04652,SUP10121,121,2025-02-04
INV04653,SUP03633,296,2023-02-26
INV04654,SUP10789,207,2022-12-21
INV04655,SUP11693,29,2023-05-30
INV04656,SUP07075,166,2022-10-07
INV04657,SUP11145,65,2025-06-09
INV04658,SUP19613,366,2021-10-14
INV04659,SUP07942,224,2022-05-23
INV04660,SUP11233,221,2022-07-22
INV04661,SUP11502,187,2024-08-13
INV04662,SUP02450,369,2021-06-22
INV04663,SUP16893,307,2022-05-24
INV04664,SUP15536,133,2024-02-08
INV04665,SUP12476,70,2024-05-15
INV04666,SUP15192,239,2024-05-13
INV04667,SUP18632,253,2025-01-16
INV04668,SUP01812,286,2024-05-29
INV04669,SUP18844,87,2022-08-07
INV04670,SUP07468,346,2025-05-15
INV04671,SUP19988,119,2024-11-15
INV04672,SUP18046,72,2021-02-24
INV04673,SUP11073,75,2025-10-03
INV04674,SUP04663,163,2025-10-01
INV04675,SUP07321,70,2024-09-10
INV04676,SUP14470,85,2025-11-29
INV04677,SUP02834,90,2022-09-10
INV04678,SUP11683,79,2022-02-25
INV04679,SUP07720,140,2023-11-27
INV04680,SUP05352,142,2024-05-27
INV04681,SUP13122,33,2023-11-10
INV04682,SUP06486,56,2022-01-22
INV04683,SUP02378,128,2025-03-12
INV04684,SUP18556,63,2023-03-14
INV04685,SUP13772,385,2022-08-29
INV04686,SUP12986,186,2024-08-16
INV04687,SUP15614,312,2021-04-22
INV04688,SUP10499,156,2025-05-25
INV04689,SUP10957,133,2025-06-14
INV04690,SUP09014,149,2022-05-06
INV04691,SUP11252,239,2023-10-11
INV04692,SUP18879,43,2023-03-02
INV04693,SUP15602,100,2021-08-19
INV04694,SUP17147,80,2022-05-09
INV04695,SUP17816,270,2023-10-21
INV04696,SUP08338,13,2024-07-30
INV04697,SUP01409,302,2024-05-01
INV04698,SUP14379,191,2021-05-26
INV04699,SUP17697,77,2023-12-18
INV04700,SUP15103,224,2025-12-26
INV04701,SUP14437,259,2021-01-25
INV04702,SUP19828,259,2023-01-10
INV04703,SUP08365,317,2022-10-11
INV04704,SUP02191,390,2021-09-28
INV04705,SUP05595,343,2023-03-04
INV04706,SUP10758,213,2025-10-29
INV04707,SUP00136,228,2025-09-15
INV04708,SUP08778,205,2024-03-10
INV04709,SUP17619,318,2023-05-12
INV04710,SUP17177,92,2023-01-19
INV04711,SUP10948,278,2024-01-24
INV04712,SUP19348,233,2024-10-30
INV04713,SUP05947,236,2021-12-20
INV04714,SUP12803,215,2025-04-12
INV04715,SUP07203,52,2023-08-23
INV04716,SUP12541,375,2025-04-27
INV04717,SUP09674,393,2021-05-30
INV04718,SUP05474,281,2021-02-04
INV04719,SUP06228,227,2024-04-17
INV04720,SUP13895,113,2021-05-19
INV04721,SUP00802,193,2021-01-29
INV04722,SUP11007,390,2022-06-21
INV04723,SUP03469,89,2022-03-18
INV04724,SUP16259,30,2021-03-23
INV04725,SUP00642,369,2021-05-04
INV04726,SUP00749,291,2025-06-05
INV04727,SUP04245,39,2023-03-27
INV04728,SUP09035,138,2023-11-04
INV04729,SUP19453,82,2022-08-10
INV04730,SUP08158,236,2024-07-11
INV04731,SUP12778,158,2024-12-30
INV04732,SUP02819,250,2023-10-24
INV04733,SUP04713,190,2025-04-21
INV04734,SUP05835,295,2023-05-01
INV04735,SUP17838,122,2023-05-18
INV04736,SUP07144,257,2024-12-08
INV04737,SUP14191,173,2023-04-04
INV04738,SUP18342,215,2021-06-18
INV04739,SUP12917,165,2024-08-04
INV04740,SUP02352,262,2024-01-04
INV04741,SUP07563,362,2024-01-07
INV04742,SUP14175,369,2024-06-15
INV04743,SUP14759,140,2021-11-09
INV04744,SUP13288,114,2022-07-23
INV04745,SUP15558,374,2021-06-21
INV04746,SUP14091,120,2022-09-27
INV04747,SUP06896,367,2021-06-11
INV04748,SUP18301,35,2023-11-14
INV04749,SUP14980,201,2022-02-21
INV04750,SUP03152,222,2025-07-13
INV04751,SUP09561,180,2021-11-15
INV04752,SUP02030,211,2024-01-04
INV04753,SUP08272,329,2022-11-01
INV04754,SUP15314,212,2023-03-12
INV04755,SUP06601,391,2024-04-16
INV04756,SUP05439,276,2024-07-23
INV04757,SUP17968,189,2025-04-13
INV04758,SUP17312,27,2025-09-06
INV04759,SUP18453,179,2024-08-23
INV04760,SUP14918,71,2024-10-26
INV04761,SUP13381,127,2024-08-10
INV04762,SUP07752,374,2021-05-16
INV04763,SUP00489,267,2022-09-28
INV04764,SUP09172,189,2024-12-01
INV04765,SUP12840,234,2023-06-15
INV04766,SUP05337,188,2025-02-03
INV04767,SUP05473,319,2025-09-30
INV04768,SUP13364,24,2022-05-04
INV04769,SUP12194,350,2021-04-29
INV04770,SUP12212,246,2022-05-16
INV04771,SUP07303,324,2021-06-26
INV04772,SUP13202,112,2023-06-09
INV04773,SUP18818,114,2021-08-26
INV04774,SUP04358,391,2023-07-18
INV04775,SUP04527,182,2024-06-07
INV04776,SUP10683,94,2024-05-31
INV04777,SUP12449,76,2021-04-23
INV04778,SUP01811,250,2022-09-26
INV04779,SUP07110,300,2024-09-26
INV04780,SUP18146,253,2025-02-27
INV04781,SUP07060,207,2024-09-09
INV04782,SUP14956,103,2025-02-25
INV04783,SUP06463,337,2021-12-26
INV04784,SUP17151,339,2021-09-02
INV04785,SUP06061,26,2021-01-26
INV04786,SUP01681,167,2024-12-20
INV04787,SUP05353,263,2021-10-09
INV04788,SUP17186,337,2024-12-07
INV04789,SUP02474,312,2021-01-24
INV04790,SUP13073,302,2021-12-02
INV04791,SUP11942,314,2023-10-14
INV04792,SUP14415,159,2022-12-12
INV04793,SUP08480,113,2023-12-08
INV04794,SUP15306,370,2023-11-26
INV04795,SUP11459,48,2025-05-23
INV04796,SUP01477,151,2025-08-12
INV04797,SUP18135,149,2025-01-16
INV04798,SUP16630,216,2022-06-15
INV04799,SUP10828,307,2021-12-08
INV04800,SUP07501,157,2023-02-01
INV04801,SUP17946,191,2021-09-17
INV04802,SUP05583,105,2025-03-16
INV04803,SUP06686,299,2025-05-19
INV04804,SUP07554,232,2025-11-24
INV04805,SUP08976,292,2022-07-05
INV04806,SUP13164,373,2025-02-10
INV04807,SUP19901,231,2025-12-21
INV04808,SUP11546,268,2021-08-30
INV04809,SUP18500,186,2025-04-29
INV04810,SUP04021,259,2021-03-02
INV04811,SUP16550,135,2022-11-18
INV04812,SUP12937,277,2025-07-11
INV04813,SUP12899,144,2023-05-30
INV04814,SUP17680,79,2022-07-12
INV04815,SUP16068,187,2023-12-09
INV04816,SUP15136,289,2021-05-11
INV04817,SUP19566,192,2022-06-23
INV04818,SUP03427,169,2024-12-29
INV04819,SUP17287,40,2024-03-26
INV04820,SUP14887,395,2024-07-09
INV04821,SUP07390,174,2021-06-07
INV04822,SUP14989,144,2023-10-14
INV04823,SUP16549,357,2023-07-22
INV04824,SUP19969,121,2023-11-13
INV04825,SUP12496,120,2023-01-08
INV04826,SUP12204,319,2021-04-24
INV04827,SUP12455,199,2023-10-21
INV04828,SUP11954,111,2025-10-26
INV04829,SUP12284,91,2024-03-06
INV04830,SUP04358,173,2021-12-08
INV04831,SUP04520,100,2023-01-24
INV04832,SUP09237,182,2021-11-19
INV04833,SUP16286,122,2022-06-07
INV04834,SUP02398,241,2025-05-03
INV04835,SUP07881,317,2021-07-30
INV04836,SUP14034,302,2024-03-21
INV04837,SUP01172,111,2024-10-12
INV04838,SUP19234,389,2025-01-20
INV04839,SUP07138,282,2021-08-25
INV04840,SUP09639,221,2022-04-13
INV04841,SUP03419,330,2025-02-26
INV04842,SUP13993,192,2023-11-09
INV04843,SUP04961,46,2021-01-06
INV04844,SUP07968,391,2021-04-01
INV04845,SUP15314,226,2025-10-25
INV04846,SUP15631,156,2025-11-03
INV04847,SUP02634,396,2021-01-26
INV04848,SUP19545,211,2022-05-16
INV04849,SUP10985,152,2021-04-05
INV04850,SUP19198,22,2023-08-25
INV04851,SUP10024,294,2023-01-16
INV04852,SUP15939,313,2023-02-24
INV04853,SUP14426,208,2021-11-04
INV04854,SUP08711,185,2022-01-02
INV04855,SUP15194,257,2025-10-23
INV04856,SUP11188,367,2021-03-14
INV04857,SUP01841,345,2024-02-07
INV04858,SUP15094,281,2025-07-03
INV04859,SUP18442,187,2025-01-02
INV04860,SUP18637,41,2025-02-25
INV04861,SUP14001,287,2024-09-04
INV04862,SUP14631,367,2023-05-09
INV04863,SUP07291,308,2022-04-05
INV04864,SUP19918,227,2022-10-22
INV04865,SUP03414,239,2022-05-24
INV04866,SUP06450,237,2023-05-03
INV04867,SUP02582,116,2025-01-15
INV04868,SUP17330,14,2022-10-18
INV04869,SUP09195,291,2022-07-10
INV04870,SUP14032,67,2025-08-19
INV04871,SUP01700,182,2021-06-09
INV04872,SUP12424,178,2024-03-16
INV04873,SUP15120,390,2023-02-03
INV04874,SUP18227,337,2021-09-02
INV04875,SUP13971,27,2023-10-26
INV04876,SUP14681,45,2024-10-10
INV04877,SUP11902,314,2021-04-18
INV04878,SUP07570,32,2022-01-03
INV04879,SUP14598,199,2022-04-03
INV04880,SUP15745,178,2025-07-06
INV04881,SUP04339,223,2023-11-23
INV04882,SUP17424,345,2021-04-05
INV04883,SUP10836,239,2023-04-02
INV04884,SUP11008,340,2021-05-22
INV04885,SUP16853,335,2025-12-02
INV04886,SUP01508,357,2023-08-11
INV04887,SUP17364,182,2025-11-09
INV04888,SUP19879,58,2022-08-02
INV04889,SUP07897,281,2025-05-04
INV04890,SUP13436,293,2025-09-27
INV04891,SUP13951,109,2022-09-29
INV04892,SUP17921,388,2022-11-02
INV04893,SUP09951,267,2021-06-26
INV04894,SUP01589,377,2024-02-07
INV04895,SUP04543,95,2023-07-25
INV04896,SUP05191,308,2021-01-17
INV04897,SUP19157,231,2023-01-26
INV04898,SUP00340,261,2022-02-15
INV04899,SUP14271,267,2022-08-21
INV04900,SUP16609,273,2024-02-29
INV04901,SUP15728,182,2025-05-26
INV04902,SUP09961,376,2022-09-15
INV04903,SUP02565,239,2025-02-23
INV04904,SUP15337,188,2024-06-29
INV04905,SUP04200,139,2022-05-12
INV04906,SUP05165,370,2023-08-09
INV04907,SUP09905,101,2023-01-25
INV04908,SUP17015,307,2024-04-26
INV04909,SUP19604,164,2023-10-08
INV04910,SUP17414,394,2025-05-02
INV04911,SUP17189,100,2025-05-09
INV04912,SUP06698,26,2022-02-05
INV04913,SUP07182,100,2025-02-09
INV04914,SUP07603,199,2024-01-25
INV04915,SUP05242,159,2025-04-07
INV04916,SUP13519,52,2025-06-19
INV04917,SUP15911,151,2022-05-18
INV04918,SUP18985,28,2021-11-05
INV04919,SUP10267,192,2021-01-14
INV04920,SUP10254,36,2023-04-20
INV04921,SUP04906,278,2021-02-18
INV04922,SUP14878,214,2022-04-23
INV04923,SUP09335,39,2024-01-15
INV04924,SUP07820,173,2022-12-11
INV04925,SUP09058,226,2024-07-26
INV04926,SUP03926,192,2025-09-16
INV04927,SUP02151,35,2024-11-21
INV04928,SUP10122,137,2025-12-02
INV04929,SUP08917,104,2021-01-20
INV04930,SUP17339,224,2022-11-18
INV04931,SUP15339,100,2021-01-03
INV04932,SUP04689,342,2025-04-04
INV04933,SUP17515,293,2024-09-08
INV04934,SUP08341,38,2023-02-10
INV04935,SUP04820,66,2025-10-05
INV04936,SUP19799,255,2025-02-20
INV04937,SUP10572,347,2025-01-29
INV04938,SUP12923,237,2022-09-22
INV04939,SUP07529,245,2021-08-01
INV04940,SUP08029,295,2022-02-25
INV04941,SUP11030,267,2023-12-22
INV04942,SUP02331,216,2022-05-03
INV04943,SUP04020,15,2023-05-10
INV04944,SUP06447,319,2023-10-05
INV04945,SUP04153,187,2021-05-03
INV04946,SUP14751,218,2021-10-19
INV04947,SUP06429,347,2024-12-28
INV04948,SUP15539,76,2022-07-28
INV04949,SUP12134,98,2021-07-10
INV04950,SUP09662,99,2021-03-31
INV04951,SUP00959,161,2022-04-20
INV04952,SUP10923,376,2025-09-28
INV04953,SUP06068,356,2023-12-01
INV04954,SUP19318,143,2023-04-26
INV04955,SUP10793,303,2024-12-06
INV04956,SUP05610,20,2023-02-02
INV04957,SUP11192,357,2023-07-28
INV04958,SUP01222,24,2025-03-12
INV04959,SUP02442,297,2021-06-23
INV04960,SUP14487,114,2024-04-04
INV04961,SUP06645,237,2021-07-15
INV04962,SUP15270,45,2023-11-02
INV04963,SUP05463,287,2021-10-01
INV04964,SUP08095,345,2024-07-29
INV04965,SUP14189,359,2025-08-07
INV04966,SUP01793,265,2023-03-19
INV04967,SUP04142,16,2021-06-03
INV04968,SUP08115,106,2024-04-27
INV04969,SUP17154,109,2024-03-08
INV04970,SUP10122,128,2021-05-08
INV04971,SUP05844,30,2023-06-10
INV04972,SUP03420,270,2024-09-18
INV04973,SUP05464,91,2021-09-25
INV04974,SUP11494,47,2022-04-30
INV04975,SUP09331,81,2022-08-21
INV04976,SUP13565,214,2022-06-19
INV04977,SUP07963,67,2025-10-09
INV04978,SUP12035,239,2022-10-08
INV04979,SUP10234,104,2025-06-29
INV04980,SUP17367,103,2023-03-16
INV04981,SUP19353,331,2024-12-06
INV04982,SUP10126,286,2025-08-31
INV04983,SUP05763,173,2025-02-15
INV04984,SUP14231,30,2022-10-31
INV04985,SUP06091,139,2022-10-14
INV04986,SUP16389,71,2023-07-17
INV04987,SUP08259,79,2022-07-11
INV04988,SUP13658,348,2022-04-24
INV04989,SUP14005,365,2021-06-02
INV04990,SUP03024,168,2022-02-20
INV04991,SUP18711,75,2021-10-06
INV04992,SUP14234,59,2025-05-17
INV04993,SUP11336,51,2025-04-27
INV04994,SUP19320,149,2024-04-12
INV04995,SUP13348,377,2021-08-12
INV04996,SUP11629,41,2021-11-15
INV04997,SUP17427,330,2021-08-05
INV04998,SUP11858,288,2021-12-03
INV04999,SUP06637,318,2023-07-10
INV05000,SUP05607,320,2023-08-13
INV05001,SUP10780,323,2022-10-06
INV05002,SUP08042,368,2023-04-13
INV05003,SUP03735,190,2021-09-05
INV05004,SUP19707,377,2024-01-03
INV05005,SUP14474,14,2023-01-04
INV05006,SUP08957,53,2025-04-27
INV05007,SUP04653,143,2022-03-02
INV05008,SUP18451,352,2023-07-15
INV05009,SUP05014,238,2022-09-24
INV05010,SUP14732,139,2023-08-07
INV05011,SUP01207,381,2022-06-27
INV05012,SUP02664,245,2025-10-12
INV05013,SUP09658,62,2021-09-03
INV05014,SUP02235,333,2021-07-05
INV05015,SUP03326,127,2021-11-19
INV05016,SUP11792,173,2025-07-12
INV05017,SUP19413,150,2024-11-06
INV05018,SUP03785,300,2022-09-16
INV05019,SUP11500,95,2025-08-20
INV05020,SUP02984,291,2024-12-14
INV05021,SUP03253,182,2024-11-28
INV05022,SUP09126,302,2024-05-20
INV05023,SUP14791,361,2021-03-24
INV05024,SUP10087,327,2022-03-17
INV05025,SUP05279,327,2025-09-08
INV05026,SUP16900,115,2025-10-21
INV05027,SUP07773,275,2022-11-03
INV05028,SUP13689,177,2021-10-31
INV05029,SUP08359,144,2021-07-06
INV05030,SUP14770,30,2024-12-27
INV05031,SUP07130,69,2022-05-24
INV05032,SUP10506,135,2022-12-30
INV05033,SUP17115,91,2023-03-23
INV05034,SUP16682,233,2023-11-18
INV05035,SUP11429,209,2021-04-11
INV05036,SUP17106,27,2024-10-18
INV05037,SUP07364,265,2022-09-05
INV05038,SUP11049,192,2022-06-17
INV05039,SUP03874,326,2025-08-07
INV05040,SUP02817,320,2021-12-23
INV05041,SUP18851,337,2021-03-05
INV05042,SUP04360,164,2023-04-09
INV05043,SUP09438,285,2025-10-17
INV05044,SUP15312,389,2023-07-16
INV05045,SUP14157,332,2024-02-13
INV05046,SUP19878,214,2025-03-13
INV05047,SUP18786,155,2024-02-01
INV05048,SUP01111,132,2022-05-27
INV05049,SUP18957,148,2021-07-13
INV05050,SUP15105,60,2023-08-05
INV05051,SUP03194,392,2021-07-28
INV05052,SUP17119,172,2025-07-05
INV05053,SUP11978,353,2025-06-14
INV05054,SUP16878,384,2021-10-14
INV05055,SUP16057,85,2021-09-06
INV05056,SUP00758,151,2021-01-25
INV05057,SUP19599,56,2021-05-07
INV05058,SUP06151,171,2025-08-28
INV05059,SUP00647,42,2025-05-19
INV05060,SUP16572,367,2022-04-01
INV05061,SUP09848,301,2021-09-25
INV05062,SUP16226,179,2022-02-10
INV05063,SUP08548,110,2025-08-14
INV05064,SUP13152,13,2023-04-01
INV05065,SUP08962,323,2023-02-02
INV05066,SUP19323,144,2024-11-06
INV05067,SUP06503,88,2024-07-14
INV05068,SUP15531,71,2024-08-13
INV05069,SUP03000,273,2021-06-22
INV05070,SUP10956,221,2024-04-07
INV05071,SUP13932,144,2024-04-15
INV05072,SUP19299,114,2022-06-15
INV05073,SUP15897,40,2025-07-23
INV05074,SUP12728,109,2021-06-03
INV05075,SUP00934,29,2021-02-14
INV05076,SUP12166,251,2021-05-13
INV05077,SUP12567,57,2022-02-09
INV05078,SUP09423,367,2024-08-15
INV05079,SUP15471,213,2023-06-28
INV05080,SUP02144,283,2025-07-16
INV05081,SUP07538,192,2021-09-21
INV05082,SUP09140,304,2021-07-08
INV05083,SUP16558,96,2025-10-02
INV05084,SUP01438,276,2025-08-26
INV05085,SUP15698,52,2025-07-15
INV05086,SUP14861,69,2022-11-11
INV05087,SUP19167,69,2021-09-08
INV05088,SUP09136,79,2021-03-29
INV05089,SUP16229,279,2023-08-03
INV05090,SUP01442,358,2021-04-14
INV05091,SUP18655,128,2021-12-11
INV05092,SUP06908,168,2024-03-21
INV05093,SUP12512,136,2023-06-07
INV05094,SUP11103,255,2025-08-10
INV05095,SUP15226,372,2025-01-23
INV05096,SUP15565,118,2023-03-20
INV05097,SUP11372,315,2023-10-14
INV05098,SUP07577,73,2021-03-02
INV05099,SUP15816,25,2023-02-23
INV05100,SUP09365,100,2024-10-31
INV05101,SUP05053,169,2023-05-24
INV05102,SUP18040,299,2021-12-20
INV05103,SUP02753,24,2022-12-26
INV05104,SUP15803,90,2022-03-16
INV05105,SUP10307,164,2022-01-19
INV05106,SUP11085,322,2022-07-18
INV05107,SUP13702,323,2022-07-28
INV05108,SUP05404,44,2023-07-03
INV05109,SUP14313,30,2025-12-15
INV05110,SUP19800,97,2021-11-01
INV05111,SUP06850,346,2021-03-12
INV05112,SUP19670,267,2024-06-11
INV05113,SUP11168,367,2024-06-22
INV05114,SUP03567,220,2024-06-17
INV05115,SUP05648,279,2022-05-19
INV05116,SUP17057,66,2024-08-18
INV05117,SUP04604,359,2022-08-28
INV05118,SUP07746,129,2023-10-19
INV05119,SUP11300,10,2023-04-24
INV05120,SUP15179,46,2025-12-13
INV05121,SUP15484,370,2024-02-02
INV05122,SUP04761,16,2023-09-09
INV05123,SUP14741,162,2021-05-05
INV05124,SUP19948,179,2021-06-29
INV05125,SUP14305,170,2022-07-27
INV05126,SUP14755,328,2023-02-24
INV05127,SUP07624,17,2021-10-09
INV05128,SUP12078,309,2023-05-09
INV05129,SUP03699,360,2022-02-13
INV05130,SUP01437,119,2024-08-09
INV05131,SUP03493,11,2025-12-17
INV05132,SUP07611,110,2025-06-21
INV05133,SUP01649,51,2023-12-13
INV05134,SUP11544,372,2022-05-26
INV05135,SUP14756,187,2024-07-15
INV05136,SUP12624,162,2025-07-01
INV05137,SUP10787,223,2024-01-19
INV05138,SUP15063,154,2025-06-16
INV05139,SUP11962,80,2021-02-09
INV05140,SUP17246,263,2023-02-23
INV05141,SUP03507,220,2025-05-21
INV05142,SUP05746,232,2024-12-31
INV05143,SUP07838,152,2023-01-06
INV05144,SUP14271,246,2023-09-10
INV05145,SUP00979,201,2024-01-21
INV05146,SUP13530,379,2025-05-20
INV05147,SUP12659,23,2023-09-20
INV05148,SUP14478,18,2022-12-06
INV05149,SUP10030,364,2024-03-04
INV05150,SUP11021,397,2023-10-26
INV05151,SUP11947,67,2022-10-21
INV05152,SUP15526,162,2023-03-07
INV05153,SUP00851,210,2022-07-08
INV05154,SUP09543,229,2022-01-04
INV05155,SUP00326,158,2021-02-23
INV05156,SUP07923,19,2022-10-16
INV05157,SUP16313,225,2024-05-07
INV05158,SUP06260,292,2022-03-25
INV05159,SUP11443,341,2021-03-02
INV05160,SUP17612,206,2025-07-19
INV05161,SUP16699,34,2025-05-14
INV05162,SUP10249,96,2022-07-30
INV05163,SUP11979,392,2021-04-30
INV05164,SUP19956,396,2025-07-15
INV05165,SUP15984,315,2023-08-25
INV05166,SUP09361,302,2023-12-21
INV05167,SUP06015,370,2023-01-03
INV05168,SUP18714,361,2025-04-20
INV05169,SUP15557,321,2024-04-11
INV05170,SUP03980,355,2022-04-22
INV05171,SUP08471,184,2021-11-23
INV05172,SUP11251,295,2021-07-25
INV05173,SUP10020,113,2022-05-23
INV05174,SUP15719,135,2024-09-07
INV05175,SUP06583,335,2022-05-09
INV05176,SUP18297,170,2022-06-30
INV05177,SUP02190,184,2023-12-29
